%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE Software Engineering Repository data set made publicly
% available in order to encourage repeatable, verifiable, refutable, and/or
% improvable predictive models of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://promisedata.org/repository .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% (c) 2007  A. Gunes Koru 
%    Contact: gkoru AT umbc DOT edu Phone: +1 (410) 455 8843
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
%      Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
%      Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
% license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
% the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
% this license impairs or restricts the author's moral rights.
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%
% 1. Title: Recurrent event (defect fix) and size data for Mozilla Classes
%           This one includes a binary attribute (event) to show defect fix.
%	    The data is at the "observation" level. Each modification made to
%	    a C++ class was entered as an observation. A newly added class 
%	    created an observation. The observation period was between 
%	    May 29, 2002 and Feb 22, 2006.
%
% 2. Sources
%    (a) Creator: A. Gunes Koru
%    (b) Date: February 23, 2007
%    (c) Contact: gkoru AT umbc DOT edu Phone: +1 (410) 455 8843
%   
% 3. Donor: A. Gunes Koru 
%   
% 4. Past Usage: This data set was used for:
%
% A. Gunes Koru, Dongsong Zhang, and Hongfang Liu, "Modeling the 
% Effect of Size on Defect Proneness for Open-Source Software", 
% Predictive Models in Software Engineering Workshop, PROMISE 2007,
% May 20th 2007, Minneapolis, Minnesota, US.
% 
% Abstract:
%  Quality is becoming increasingly important with the continuous
%  adoption of open-source software.  Previous research has found that
%  there is generally a positive relationship between module size and
%  defect proneness. Therefore, in open-source software development, it
%  is important to monitor module size and understand its impact on
%  defect proneness. However, traditional approaches to quality
%  modeling, which measure specific system snapshots and obtain future
%  defect counts, are not well suited because open-source modules
%  usually evolve and their size changes over time. In this study, we
%  used Cox proportional hazards modeling with recurrent events to
%  study the effect of class size on defect-proneness in the Mozilla
%  product. We found that the effect of size was significant, and we
%  quantified this effect on defect proneness.
%
% The full paper can be downloaded from A. Gunes Koru's Website
% http://umbc.edu/~gkoru
% by following the Publications link or from the Web site of PROMISE 2007. 
%
% 5. Features:
% 
% This data set is used to create a conditional Cox Proportional
% Hazards Model
%
% id: A numeric identification assigned to each separate C++ class
% (Note that the id's do not increment from the first to the last 
% data row)
%
% start: A time infinitesimally greater than the time of the modification
% that created this observation (practically, modification time). When a 
% class is introduced to a system, a new observation is entered with start=0
%
% end: Either the time of the next modification, or the end of the 
% observation period, or the time of deletion, whichever comes first.
%
% event: event is set to 1 if a defect fix takes place 
% at the time represented by 'end', or 0 otherwise.  A class deletion 
% is handled easily by entering a final observation whose event is set 
% to 1 if the class is deleted for corrective maintenance, or 0 otherwise.
%
% size: It is a time-dependent covariate and its column carries the 
% number of source Lines of Code of the C++ classes 
% at time 'start'. Blank and comment lines are not counted.
%
% state: Initially set to 0, and it becomes 1 after the class 
% experiences an event, and remains at 1 thereafter.


@relation mozilla4

@attribute id numeric
@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute state {0,1}

@data
200,379251,630916,1,86,1
200,630916,793455,1,85,1
200,793455,793693,1,86,1
200,793693,808342,1,85,1
200,808342,842756,1,86,1
200,842756,877581,0,86,1
200,877581,888619,1,86,1
200,888619,1108584,1,13,1
200,1108584,1228389,1,22,1
200,1228389,1580010,0,22,1
201,0,59300,1,820,0
201,59300,187690,1,851,1
201,187690,209158,1,854,1
201,209158,209242,1,855,1
201,209242,223002,1,843,1
201,223002,326711,1,840,1
201,326711,462648,1,843,1
201,462648,476786,1,848,1
201,476786,492628,1,848,1
201,492628,642233,1,848,1
201,642233,731711,0,863,1
201,731711,750493,1,867,1
201,750493,751030,1,868,1
201,751030,763183,0,867,1
201,763183,780950,1,874,1
201,780950,813645,0,866,1
201,813645,814319,0,870,1
201,814319,943201,0,874,1
202,0,59300,1,820,0
202,59300,187688,1,851,1
202,187688,209158,1,853,1
202,209158,209242,1,855,1
202,209242,223002,1,843,1
202,223002,326264,0,840,1
202,326264,379233,1,843,1
202,379233,462649,1,835,1
202,462649,491501,1,848,1
202,491501,642234,1,848,1
202,642234,731712,0,863,1
202,731712,750215,1,867,1
202,750215,751030,1,868,1
202,751030,763183,0,867,1
202,763183,780950,1,874,1
202,780950,813530,0,866,1
202,813530,814320,0,870,1
202,814320,842735,1,874,1
202,842735,1103333,0,874,1
202,1103333,1228368,1,875,1
202,1228368,1228379,1,875,1
202,1228379,1308734,1,877,1
202,1308734,1341562,1,878,1
202,1341562,1343514,1,878,1
202,1343514,1349090,1,996,1
202,1349090,1389019,1,999,1
202,1389019,1579986,0,999,1
203,0,224889,0,14,0
211,0,110,1,122,0
211,110,132624,0,134,1
211,132624,715489,1,124,1
211,715489,733875,0,100,1
212,0,110,1,122,0
212,110,132624,0,134,1
212,132624,729453,1,124,1
212,729453,1006886,1,100,1
212,1006886,1035717,1,103,1
212,1035717,1107663,1,99,1
212,1107663,1683493,0,101,1
213,0,1632769,0,15,0
214,0,215974,0,8,0
215,0,747640,0,25,0
216,0,1450117,0,25,0
217,0,110,1,26,0
217,110,715489,1,26,1
217,715489,733875,0,22,1
218,0,110,1,26,0
218,110,729453,1,26,1
218,729453,874209,0,22,1
219,0,747640,0,159,0
220,0,1450117,0,159,0
221,0,919655,0,37,0
222,0,1868948,0,37,0
223,0,70754,0,481,0
223,70754,79556,1,353,0
223,79556,89868,0,357,1
223,89868,100773,1,369,1
223,100773,109496,0,375,1
223,109496,124566,1,375,1
223,124566,136195,0,410,1
223,136195,139656,1,443,1
223,139656,145547,0,480,1
223,145547,196587,0,525,1
223,196587,230977,0,573,1
223,230977,276229,0,569,1
223,276229,313219,1,572,1
223,313219,948380,0,590,1
223,948380,955463,0,598,1
223,955463,1934629,0,608,1
224,0,747640,0,49,0
225,0,1450117,0,49,0
226,0,1859145,0,210,0
227,0,110,1,172,0
227,110,168503,1,172,1
227,168503,623764,1,172,1
227,623764,715489,1,173,1
227,715489,733875,0,174,1
228,0,110,1,172,0
228,110,168503,1,172,1
228,168503,623764,1,172,1
228,623764,729452,1,173,1
228,729452,920410,1,174,1
228,920410,1006884,1,172,1
228,1006884,1035715,1,174,1
228,1035715,1338064,1,285,1
228,1338064,1683491,0,307,1
229,0,747640,0,43,0
230,0,1450117,0,43,0
231,0,90837,1,102,0
231,90837,234792,0,102,1
231,234792,234902,1,101,1
231,234902,371447,1,107,1
231,371447,950280,1,102,1
231,950280,968666,0,99,1
232,0,90837,1,102,0
232,90837,234792,0,102,1
232,234792,234902,1,101,1
232,234902,371447,1,107,1
232,371447,964244,1,102,1
232,964244,1205675,1,99,1
232,1205675,1241677,1,108,1
232,1241677,1918285,0,109,1
233,0,8533,1,103,0
233,8533,11204,1,90,1
233,11204,1201094,0,90,1
234,0,767515,0,58,0
235,0,1469993,0,58,0
236,0,72015,0,64,0
236,72015,1632973,0,66,0
237,0,132940,0,92,0
237,132940,162914,0,96,0
237,162914,1947188,0,140,0
315,0,313246,0,27,0
316,0,122094,1,30,0
316,122094,163759,0,34,1
317,0,6230,1,16,0
317,6230,97361,1,15,1
317,97361,430728,1,21,1
317,430728,1338414,0,25,1
317,1338414,1717380,1,24,1
317,1717380,1802721,0,24,1
318,0,1446133,0,13,0
238,0,409769,1,527,0
238,409769,919654,0,572,1
239,0,409769,1,527,0
239,409769,1158850,1,572,1
239,1158850,1167285,1,576,1
239,1167285,1192319,1,590,1
239,1192319,1717619,1,590,1
239,1717619,1868946,0,523,1
240,0,241891,1,430,0
240,241891,1938426,0,457,1
241,0,110,1,35,0
241,110,715489,1,35,1
241,715489,733875,0,31,1
242,0,110,1,35,0
242,110,729453,1,35,1
242,729453,1006886,1,31,1
242,1006886,1027223,0,31,1
242,1027223,1683494,0,34,1
243,0,1201096,0,11,0
244,0,1873523,0,13,0
245,0,9889,1,1053,0
245,9889,1905150,0,1048,1
246,0,1070211,0,23,0
247,0,1070211,0,592,0
248,0,1070211,0,1183,0
249,0,1070211,0,94,0
250,0,1070211,0,27,0
251,0,1070211,0,526,0
252,0,1070211,0,78,0
253,0,1070211,0,295,0
254,0,1070211,0,24,0
255,0,1070211,0,384,0
323,0,68047,0,37,0
324,0,277043,0,9,0
325,0,201061,1,78,0
325,201061,1927935,0,85,1
326,0,201061,1,240,0
326,201061,1927935,0,254,1
327,0,201061,1,96,0
327,201061,1927935,0,108,1
328,0,786485,0,362,0
328,786485,787708,1,391,0
328,787708,788969,1,391,1
328,788969,1026127,0,351,1
328,1026127,1588825,1,351,1
328,1588825,1602642,1,348,1
328,1602642,1868905,0,340,1
330,0,160011,1,46,0
330,160011,338125,1,46,1
330,338125,586469,0,46,1
331,0,1515056,0,37,0
329,0,153105,0,7,0
332,0,163704,1,28,0
332,163704,412048,0,28,1
333,0,163760,0,182,0
334,0,47094,1,489,0
334,47094,118999,0,54,1
334,118999,263565,1,35,1
334,263565,321115,0,502,1
334,321115,333559,1,27,1
334,333559,411405,1,27,1
334,411405,773348,0,333,1
335,0,298031,1,34,0
335,298031,321116,0,504,1
335,321116,333560,1,387,1
335,333560,334284,1,387,1
335,334284,337694,1,387,1
335,337694,401218,0,387,1
336,0,118934,0,38,0
337,0,321117,0,6,0
337,321117,333561,1,52,0
337,333561,1040836,1,29,1
337,1040836,1338415,0,29,1
337,1338415,1690127,0,29,1
338,0,122094,1,71,0
338,122094,163759,0,75,1
339,0,6230,1,72,0
339,6230,58082,1,73,1
339,58082,97361,1,72,1
339,97361,333560,1,77,1
339,333560,393474,1,72,1
339,393474,430727,1,72,1
339,430727,1338413,0,76,1
339,1338413,1717379,1,65,1
339,1717379,1802720,0,65,1
340,0,154662,1,19,0
340,154662,1403434,0,21,1
341,0,118999,0,81,0
341,118999,321110,0,8,0
342,0,298031,1,16,0
342,298031,321110,0,81,1
343,0,41251,0,38,0
343,41251,58601,0,41,0
343,58601,106210,1,41,0
343,106210,169603,1,38,1
343,169603,1057741,1,41,1
343,1057741,1086866,1,52,1
343,1086866,1402344,0,53,1
319,0,301845,1,102,0
319,301845,639382,0,102,1
319,639382,640395,1,102,1
319,640395,768263,0,102,1
320,0,204291,1,108,0
320,204291,293274,1,108,1
320,293274,639382,0,108,1
320,639382,640390,0,108,1
320,640390,667797,1,108,1
320,667797,957305,1,108,1
320,957305,1053430,1,108,1
320,1053430,1405051,0,108,1
321,0,118934,0,42,0
322,0,321111,0,10,0
344,0,333561,1,105,0
344,333561,1035428,0,69,1
345,0,78827,0,12,0
354,0,1927936,0,201,0
356,0,1582,0,114,0
356,1582,283879,0,130,0
356,283879,1395713,0,135,0
355,0,1925158,0,75,0
357,0,163760,0,144,0
358,0,47094,1,377,0
358,47094,118999,0,21,1
358,118999,333560,1,12,1
358,333560,334284,1,12,1
358,334284,773349,0,12,1
359,0,298031,1,30,0
359,298031,321116,0,299,1
359,321116,333560,1,260,1
359,333560,334284,1,255,1
359,334284,337694,1,255,1
359,337694,401223,0,248,1
359,401223,1035120,1,27,1
359,1035120,1338411,0,211,1
359,1338411,1690334,1,211,1
359,1690334,1717376,1,144,1
359,1717376,1802717,0,144,1
360,0,1450598,0,27,0
361,0,122094,1,67,0
361,122094,163759,0,77,1
362,0,6230,1,77,0
362,6230,97361,1,82,1
362,97361,430728,1,80,1
362,430728,1338414,0,80,1
362,1338414,1717380,1,67,1
362,1717380,1802721,0,67,1
363,0,6192,0,63,0
364,0,1450598,0,11,0
365,0,1602783,0,12,0
366,0,466590,0,86,0
367,0,956159,0,277,0
368,0,17003,1,23,0
368,17003,956158,0,25,1
369,0,51188,0,464,0
369,51188,121615,0,557,0
369,121615,698296,0,568,0
370,0,15455,1,1183,0
370,15455,123376,0,75,1
370,123376,608008,0,75,1
370,608008,746332,1,1218,1
370,746332,754639,1,1328,1
370,754639,917603,0,78,1
370,917603,999082,0,76,1
370,999082,1294433,1,1356,1
370,1294433,1308930,1,76,1
370,1308930,1314848,1,75,1
370,1314848,1533844,1,73,1
370,1533844,1574507,0,1306,1
371,0,634566,1,81,0
371,634566,646166,0,79,1
371,646166,659326,0,76,1
371,659326,685172,0,77,1
371,685172,1128518,0,73,1
371,1128518,1585469,0,74,1
372,0,737520,0,261,0
373,0,24090,1,299,0
373,24090,1559056,0,298,1
374,0,646166,0,36,0
374,646166,1585471,0,34,0
375,0,9239,0,239,0
375,9239,72554,0,363,0
375,72554,91301,0,371,0
375,91301,98909,0,426,0
375,98909,490879,0,448,0
375,490879,968710,0,464,0
376,0,118999,0,81,0
376,118999,321110,0,13,0
377,0,298031,1,14,0
377,298031,321110,0,76,1
378,0,118934,0,36,0
379,0,321111,0,6,0
380,0,1493065,0,15,0
381,0,1413388,0,30,0
382,0,6230,1,21,0
382,6230,97361,1,9,1
382,97361,333560,1,9,1
382,333560,696403,0,9,1
383,0,6230,1,7,0
383,6230,333560,1,9,1
383,333560,1338414,0,9,1
383,1338414,1717380,1,9,1
383,1717380,1802721,0,9,1
347,0,163197,0,13,0
346,0,1338416,0,29,0
346,1338416,1717382,1,29,0
346,1717382,1802528,0,29,1
349,0,163197,0,12,0
348,0,1338416,0,18,0
348,1338416,1717382,1,18,0
348,1717382,1802528,0,18,1
351,0,163197,0,12,0
350,0,1338416,0,18,0
350,1338416,1717382,1,18,0
350,1717382,1802528,0,18,1
353,0,163197,0,12,0
352,0,1338416,0,18,0
352,1338416,1717382,1,18,0
352,1717382,1802528,0,18,1
384,0,23660,0,18,0
385,0,755413,1,18,0
385,755413,1426131,1,18,1
385,1426131,1806892,0,18,1
385,1806892,1834959,0,18,1
386,0,122056,1,8,0
386,122056,163760,0,47,1
387,0,6230,1,20,0
387,6230,333560,1,8,1
387,333560,550138,0,8,1
387,550138,1015428,1,9,1
387,1015428,1338413,0,8,1
387,1338413,1717379,1,8,1
387,1717379,1802720,0,8,1
388,0,20203,1,720,0
388,20203,47093,1,393,1
388,47093,298030,1,393,1
388,298030,333559,1,392,1
388,333559,696402,0,388,1
389,0,6230,1,666,0
389,6230,333560,1,771,1
389,333560,334284,1,815,1
389,334284,340123,1,815,1
389,340123,373089,1,812,1
389,373089,696402,0,822,1
390,0,97362,1,15,0
390,97362,333561,1,16,1
390,333561,411407,1,16,1
390,411407,493873,1,16,1
390,493873,550121,0,17,1
391,0,6192,0,21,0
392,0,6192,0,34,0
393,0,1556865,0,328,0
394,0,122056,1,37,0
394,122056,163760,0,58,1
395,0,6230,1,58,0
395,6230,333560,1,38,1
395,333560,550138,0,38,1
395,550138,570073,1,41,1
395,570073,570140,1,38,1
395,570140,696432,1,41,1
395,696432,1338412,0,37,1
395,1338412,1717378,1,32,1
395,1717378,1802719,0,32,1
396,0,476318,0,67,0
397,0,476318,0,44,0
398,0,476318,0,29,0
399,0,122094,1,74,0
399,122094,163759,0,78,1
400,0,6230,1,75,0
400,6230,97361,1,76,1
400,97361,430728,1,82,1
400,430728,1338414,0,82,1
400,1338414,1717380,1,68,1
400,1717380,1802721,0,68,1
401,0,122056,1,96,0
401,122056,163760,0,123,1
402,0,6230,1,156,0
402,6230,97361,1,130,1
402,97361,120400,1,131,1
402,120400,333559,1,131,1
402,333559,334283,1,130,1
402,334283,337693,1,130,1
402,337693,520719,1,128,1
402,520719,550136,0,116,1
402,550136,570071,1,118,1
402,570071,570138,1,116,1
402,570138,696430,1,118,1
402,696430,752712,1,122,1
402,752712,773305,1,122,1
402,773305,1015423,1,122,1
402,1015423,1338408,0,96,1
402,1338408,1717374,1,96,1
402,1717374,1802715,0,96,1
404,0,163197,0,12,0
403,0,1338416,0,18,0
403,1338416,1717382,1,18,0
403,1717382,1802528,0,18,1
405,0,878493,0,270,0
405,878493,936888,1,267,0
405,936888,948549,1,267,1
405,948549,979683,1,284,1
405,979683,1257457,1,284,1
405,1257457,1421011,1,284,1
405,1421011,1505800,0,301,1
406,0,8662,0,319,0
406,8662,1401263,0,366,0
407,0,1365,0,83,0
407,1365,1402628,0,83,0
408,0,283843,0,56,0
408,283843,1395715,0,118,0
409,0,1265824,0,121,0
409,1265824,1847379,0,121,0
410,0,747063,0,121,0
411,0,8416,1,26,0
411,8416,1404131,0,34,1
412,0,2884,1,472,0
412,2884,54771,1,483,1
412,54771,155259,0,483,1
412,155259,179586,1,484,1
412,179586,277551,1,484,1
412,277551,327010,1,484,1
412,327010,328194,1,484,1
412,328194,427928,0,485,1
413,0,122094,1,47,0
413,122094,163759,0,54,1
414,0,6230,1,41,0
414,6230,97361,1,41,1
414,97361,430728,1,47,1
414,430728,773310,1,46,1
414,773310,1338414,0,47,1
414,1338414,1717380,1,41,1
414,1717380,1802721,0,41,1
415,0,9469,0,16,0
415,9469,388435,1,16,0
415,388435,636779,0,16,1
888,0,8,1,17,0
888,8,2619,0,13,1
888,2619,5265,1,26,1
888,5265,5295,1,25,1
888,5295,76095,0,29,1
888,76095,143710,1,35,1
888,143710,222367,0,42,1
888,222367,313619,0,46,1
888,313619,324901,1,51,1
888,324901,346471,0,54,1
889,0,4251,1,268,0
889,4251,5316,0,265,1
889,5316,18633,0,278,1
889,18633,116852,1,281,1
889,116852,116860,1,342,1
889,116860,119471,0,341,1
889,119471,122117,1,407,1
889,122117,192948,0,423,1
889,192948,260563,1,424,1
889,260563,263479,1,462,1
889,263479,339219,0,463,1
889,339219,403695,0,461,1
889,403695,411352,0,466,1
889,411352,430470,0,469,1
889,430470,441752,1,503,1
889,441752,443278,1,511,1
889,443278,463321,0,516,1
890,0,260568,1,3,0
890,260568,463329,0,3,1
891,0,154186,0,30,0
892,0,30081,0,70,0
892,30081,88969,0,68,0
892,88969,141339,0,65,0
892,141339,154185,0,106,0
893,0,202761,0,53,0
894,0,874442,1,316,0
894,874442,1274930,0,333,1
894,1274930,1424071,1,352,1
894,1424071,1545261,0,367,1
895,0,117486,1,28,0
895,117486,120105,0,29,1
895,120105,193583,0,59,1
895,193583,261198,1,53,1
895,261198,463959,0,53,1
896,0,632,0,75,0
896,632,117486,1,75,0
896,117486,120105,0,70,1
896,120105,122751,1,80,1
896,122751,193582,0,80,1
896,193582,261197,1,88,1
896,261197,463958,0,86,1
899,0,124104,0,120,0
900,0,58888,0,29,0
900,58888,124104,0,31,0
901,0,124104,0,60,0
902,0,116854,1,52,0
902,116854,119473,0,47,1
902,119473,260567,1,48,1
902,260567,411357,0,48,1
902,411357,463327,0,49,1
897,0,15928,0,35,0
897,15928,30465,0,38,0
903,0,60330,1,29,0
903,60330,64381,1,39,1
903,64381,91105,0,35,1
903,91105,111111,0,39,1
903,111111,123957,0,39,1
904,0,60330,1,83,0
904,60330,91105,0,154,1
904,91105,123957,0,152,1
898,0,14537,0,38,0
905,0,202761,0,31,0
906,0,111258,0,7,0
906,111258,124104,0,11,0
907,0,4883,1,13,0
907,4883,5948,0,13,1
907,5948,261198,1,12,1
907,261198,340001,0,11,1
908,0,21570,0,11,0
909,0,94558,1,134,0
909,94558,121333,0,138,1
909,121333,141339,0,149,1
909,141339,154185,0,144,1
910,0,58888,0,29,0
910,58888,58944,1,29,0
910,58944,64476,1,31,1
910,64476,111257,0,31,1
910,111257,124103,0,31,1
911,0,12846,0,31,0
912,0,76097,0,13,0
912,76097,143712,1,22,0
912,143712,146628,1,39,1
912,146628,303344,0,38,1
912,303344,311857,0,43,1
912,311857,313618,0,45,1
912,313618,334923,0,73,1
912,334923,346469,0,100,1
913,0,124104,0,190,0
914,0,2619,0,7,0
914,2619,76097,0,57,0
914,76097,143712,1,62,0
914,143712,346473,0,119,1
416,0,60717,0,29,0
416,60717,1032560,0,35,0
417,0,13612,0,30,0
418,0,24462,0,63,0
419,0,10283,0,42,0
420,0,24463,0,137,0
421,0,28594,1,3410,0
421,28594,28772,1,3433,1
421,28772,38971,1,3440,1
421,38971,140795,1,3443,1
421,140795,202537,0,3470,1
421,202537,205717,1,3438,1
421,205717,230048,0,3470,1
421,230048,233030,1,3471,1
421,233030,233061,0,3476,1
421,233061,258588,0,3452,1
421,258588,271705,1,3482,1
421,271705,322405,0,3503,1
421,322405,360960,0,3495,1
421,360960,432938,1,3507,1
421,432938,462104,1,3553,1
421,462104,495851,1,3617,1
421,495851,525350,0,3620,1
421,525350,528213,1,3628,1
421,528213,528656,1,3605,1
421,528656,535399,1,3604,1
421,535399,587480,1,3630,1
421,587480,651615,0,3630,1
421,651615,855182,1,3614,1
421,855182,865047,1,3704,1
421,865047,866738,1,3704,1
421,866738,972707,1,3706,1
421,972707,980351,1,3705,1
421,980351,986233,1,3680,1
421,986233,988873,1,3600,1
421,988873,1019018,0,3568,1
421,1019018,1020583,1,3584,1
421,1020583,1055051,1,3604,1
421,1055051,1058204,1,3631,1
421,1058204,1062591,1,3630,1
421,1062591,1076364,1,3629,1
421,1076364,1114247,1,3633,1
421,1114247,1125431,1,3633,1
421,1125431,1159941,1,3649,1
421,1159941,1164694,1,3650,1
421,1164694,1236627,0,3545,1
421,1236627,1250616,1,3551,1
421,1250616,1299519,1,3560,1
421,1299519,1304057,0,3717,1
422,0,337409,1,158,0
422,337409,585753,0,158,1
423,0,940013,0,39,0
424,0,940073,0,186,0
425,0,37573,0,519,0
425,37573,895949,1,66,0
425,895949,1733867,0,62,1
426,0,1493065,0,91,0
427,0,1338416,0,17,0
427,1338416,1717382,1,23,0
427,1717382,1965726,0,23,1
428,0,475147,0,17,0
429,0,529267,1,265,0
429,529267,1925158,0,259,1
915,0,1281898,1,100,0
915,1281898,1666704,0,95,1
916,0,43046,1,800,0
916,43046,76278,1,763,1
916,76278,98650,1,787,1
916,98650,152501,1,740,1
916,152501,201516,1,738,1
916,201516,564646,1,770,1
916,564646,582882,1,745,1
916,582882,1107647,1,745,1
916,1107647,1778485,0,743,1
433,0,144930,1,78,0
433,144930,739814,1,78,1
433,739814,839344,1,78,1
433,839344,1497664,0,75,1
917,0,560575,0,82,0
918,0,560575,0,212,0
919,0,560575,0,84,0
920,0,560575,0,47,0
921,0,560575,0,58,0
922,0,560575,0,188,0
923,0,251587,1,297,0
923,251587,692957,1,303,1
923,692957,832096,0,292,1
923,832096,1338414,0,339,1
923,1338414,1717380,1,339,1
923,1717380,1965724,0,339,1
927,0,559650,1,209,0
927,559650,1338415,0,194,1
927,1338415,1717381,1,191,1
927,1717381,1965725,0,191,1
924,0,148587,1,125,0
924,148587,322025,1,131,1
924,322025,1338414,0,152,1
924,1338414,1433501,1,144,1
924,1433501,1442911,0,143,1
924,1442911,1582811,1,120,1
924,1582811,1717378,1,120,1
924,1717378,1965722,0,120,1
925,0,123670,1,1040,0
925,123670,221317,1,1040,1
925,221317,239587,0,1035,1
925,239587,248211,1,1077,1
925,248211,257071,1,1065,1
925,257071,336717,1,933,1
925,336717,559647,1,912,1
925,559647,847930,1,888,1
925,847930,1338412,0,874,1
925,1338412,1717378,1,850,1
925,1717378,1965722,0,850,1
926,0,1338416,0,31,0
926,1338416,1717382,1,31,0
926,1717382,1965726,0,31,1
928,0,252532,1,502,0
928,252532,570435,1,512,1
928,570435,1338415,0,511,1
928,1338415,1717381,1,495,1
928,1717381,1965725,0,495,1
929,0,245188,1,112,0
929,245188,257800,1,125,1
929,257800,1035122,1,178,1
929,1035122,1338413,0,174,1
929,1338413,1354857,1,175,1
929,1354857,1717378,1,175,1
929,1717378,1965722,0,175,1
930,0,96738,1,214,0
930,96738,248212,1,217,1
930,248212,322142,1,200,1
930,322142,559648,1,200,1
930,559648,570970,0,194,1
930,570970,1142005,1,194,1
930,1142005,1338413,0,175,1
930,1338413,1354857,1,171,1
930,1354857,1433499,1,169,1
930,1433499,1699231,1,169,1
930,1699231,1717376,1,166,1
930,1717376,1840382,1,166,1
930,1840382,1965720,0,166,1
931,0,560575,0,68,0
434,0,27386,0,315,0
434,27386,28647,1,269,0
434,28647,44553,0,356,1
434,44553,936412,0,361,1
932,0,560575,0,97,0
933,0,1338416,0,49,0
933,1338416,1717382,1,49,0
933,1717382,1965726,0,49,1
435,0,1925158,0,113,0
436,0,1925158,0,196,0
437,0,140044,0,35,0
438,0,476318,0,140,0
439,0,118647,0,16,0
440,0,356531,0,36,0
430,0,981474,0,135,0
431,0,103774,0,136,0
934,0,6402,1,107,0
934,6402,6453,0,112,1
934,6453,6571,0,145,1
934,6571,8186,1,147,1
934,8186,8628,1,80,1
934,8628,9293,0,73,1
934,9293,9895,0,74,1
934,9895,14457,0,62,1
934,14457,535932,0,62,1
935,0,10562,0,32,0
935,10562,11797,0,32,0
936,0,519119,0,54,0
937,0,10562,0,12,0
937,10562,12732,0,14,0
938,0,9838,0,60,0
939,0,878431,0,390,0
940,0,943485,0,15,0
941,0,952145,0,50,0
942,0,529482,0,50,0
943,0,529482,0,12,0
944,0,952145,0,89,0
945,0,51,0,80,0
945,51,529533,0,82,0
946,0,943446,0,6,0
947,0,943446,0,53,0
948,0,952145,0,210,0
949,0,2209,1,199,0
949,2209,7832,1,203,1
949,7832,9837,0,204,1
949,9837,535933,0,204,1
950,0,533726,0,10,0
951,0,2507,0,52,0
952,0,931924,0,93,0
953,0,533726,0,12,0
954,0,533726,0,17,0
955,0,952145,0,21,0
956,0,952145,0,25,0
957,0,952145,0,27,0
958,0,1,1,28,0
958,1,952144,0,28,1
959,0,952145,0,21,0
960,0,529533,0,21,0
961,0,952145,0,22,0
962,0,4193,1,22,0
962,4193,533726,0,22,1
978,0,1450,0,10,0
981,0,952145,0,11,0
982,0,529533,0,8,0
983,0,952145,0,11,0
984,0,529533,0,8,0
985,0,952145,0,11,0
986,0,529533,0,8,0
987,0,952145,0,11,0
988,0,529533,0,8,0
989,0,952145,0,9,0
990,0,18590,0,8,0
990,18590,533726,0,7,0
991,0,952145,0,11,0
992,0,533726,0,8,0
993,0,520240,0,85,0
994,0,952145,0,13,0
979,0,1450,0,32,0
980,0,1450,0,25,0
995,0,533726,0,8,0
997,0,952145,0,65,0
998,0,533726,0,62,0
996,0,1450,0,38,0
1000,0,952145,0,9,0
999,0,2209,0,10,0
1001,0,533726,0,7,0
1002,0,952145,0,12,0
1003,0,533726,0,8,0
1004,0,520240,0,8,0
1005,0,952145,0,11,0
963,0,9838,0,7,0
964,0,2879,0,48,0
965,0,2209,1,54,0
965,2209,2738,1,54,1
965,2738,8187,1,54,1
965,8187,8189,0,54,1
966,0,123839,1,54,0
966,123839,527711,0,26,1
967,0,2209,1,56,0
967,2209,2738,1,56,1
967,2738,8187,1,56,1
967,8187,8189,0,56,1
968,0,123759,0,56,0
969,0,8699,0,55,0
969,8699,952145,0,54,0
970,0,2738,1,117,0
970,2738,3896,0,156,1
970,3896,7850,0,204,1
970,7850,9998,1,232,1
970,9998,16511,1,232,1
970,16511,16813,0,275,1
970,16813,535932,0,281,1
971,0,8173,0,30,0
972,0,527748,0,50,0
973,0,952145,0,50,0
974,0,529533,0,50,0
975,0,2927,0,25,0
975,2927,529533,0,26,0
976,0,2209,1,231,0
976,2209,2738,1,230,1
